BD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
2404.02,11.4616,12.1482,13.8702,19.806,92.0584,2029.262,92.666,123.0
2404.04,11.356454545454543,12.137568181818182,13.605659090909093,19.806,91.403,2028.984090909091,92.77104545454546,131.0
2404.14,11.623333333333331,12.127666666666665,13.082,19.806,91.08433333333332,2029.52,92.50433333333332,139.0
2404.17,11.851886363636362,12.251477272727271,13.543977272727272,19.806,91.67354545454543,2028.3293181818185,92.2755,131.0
2404.39,11.02375,12.11025,13.86825,19.806,91.21575,2029.08,93.10425,117.0
2404.52,11.308,12.089,14.4705,19.806,91.1465,2029.045,92.819,129.0
2404.63,10.8114,12.09,14.4872,19.806,91.7736,2028.378,93.316,123.0
2404.75,11.7465,12.071309523809523,14.18404761904762,19.806,91.74464285714286,2029.182619047619,92.38095238095238,138.0
2404.95,10.38825,12.2465,13.97875,19.806,91.24425,2028.6,93.73925,141.0
2405.08,9.803,12.171666666666669,13.648,6.28,91.39766666666668,2028.9666666666665,94.32433333333334,133.0
2405.54,9.74,12.091,14.12,6.28,92.127,2029.4,94.387,120.0
2406.83,10.867,12.273,9.822666666666668,16.353,91.945,2029.64,93.26033333333334,123.0
2406.94,11.804485714285711,12.1794,10.7814,16.353,91.30691428571429,2028.5025714285716,92.32291428571428,124.0
