MD,TVD,RPMA,WOBA,ROPA
2998.068,2672.2102,273.65,3.2426977,5.23
2998.093,2672.2422,273.65,3.2426977,5.23
2998.101,2796.7476,135.0,8.738968,7.04
2998.102,2541.86,169.39,15.984595,38.1762
2998.118,2672.256,273.65,3.2426977,5.23
2998.126,2796.7588,135.0,8.738968,7.04
2998.143,2672.274,273.65,3.2426977,5.23
2998.151,2796.7754,135.0,8.738968,7.04
2998.168,2672.2937,273.65,3.2426977,5.23
2998.176,2796.795,135.0,8.738968,7.04
2998.193,2672.3254,273.65,3.2426977,5.23
2998.218,2672.3376,273.65,3.2426977,5.23
2998.243,2672.3596,273.65,3.2426977,5.23
2998.251,2796.8281,135.0,8.738968,7.04
2998.268,2672.3794,273.65,3.2426977,5.23
2998.276,2796.8472,135.0,8.738968,7.04
2998.277,2541.935,169.0,15.531003,39.752014
2998.293,2672.399,273.65,3.2426977,5.23
2998.301,2796.8606,135.0,8.738968,7.04
2998.318,2672.4087,273.65,3.2426977,5.23
2998.327,2542.0103,169.0,15.249776,40.072056
2998.343,2672.4382,273.65,3.2426977,5.23
2998.368,2672.4565,273.65,3.2426977,5.23
2998.376,2796.903,135.0,8.738968,7.04
2998.377,2542.0103,169.0,15.249776,40.072056
2998.393,2672.4773,273.65,3.2426977,5.23
2998.401,2796.9177,135.0,8.738968,7.04
2998.418,2672.5068,273.65,3.2426977,5.23
2998.426,2796.9292,135.0,8.738968,7.04
2998.427,2542.0103,169.0,15.249776,40.072056
2998.451,2796.9521,135.0,8.738968,7.04
2998.452,2542.0854,169.96,15.399461,40.148254
2998.468,2672.5288,273.65,3.2426977,5.23
2998.493,2672.5654,273.65,3.2426977,5.23
2998.501,2796.9712,135.0,8.738968,7.04
2998.502,2542.0854,169.96,15.399461,40.148254
2998.518,2672.5754,273.65,3.2426977,5.23
2998.526,2796.9834,135.0,8.738968,7.04
2998.543,2672.5974,273.65,3.2426977,5.23
2998.551,2797.006,135.0,8.738968,7.04
2998.568,2672.6145,273.65,3.2426977,5.23
2998.576,2797.0183,135.0,8.738968,7.04
2998.593,2672.6438,273.65,3.2426977,5.23
2998.601,2797.033,135.0,8.738968,7.04
2998.602,2542.123,170.335,15.313278,40.1574
2998.618,2672.6514,273.65,3.2426977,5.23
2998.643,2672.6782,273.65,3.2426977,5.23
2998.651,2797.0654,135.0,8.738968,7.04
2998.668,2672.6992,273.65,3.2426977,5.23
2998.693,2672.72,273.65,3.2426977,5.23
2998.701,2797.0908,135.0,8.738968,7.04
2998.718,2672.7346,273.65,3.2426977,5.23
